'Zyryanovsk',"{absis:84.25484656, ordinat:49.74526979}",47293
'Ridder',"{absis:83.5149434, ordinat:50.35538759}",54710
'Shar',"{absis:81.05493852, ordinat:49.6003174}",5124
'Urzhar',"{absis:81.60482743, ordinat:47.10018577}",13854
'Sarqan',"{absis:79.91490474, ordinat:45.42033999}",61329
'Ushtobe',"{absis:77.96995886, ordinat:45.26533653}",19116
'Shonzhy',"{absis:79.47028072, ordinat:43.54208254}",3902
'Qapshaghay',"{absis:77.06872188, ordinat:43.88438723}",40319
'Otar',"{absis:75.2138997, ordinat:43.53458946}",11238
'Fort Shevchenko',"{absis:50.26663692, ordinat:44.51706179}",3236
'Zhangaozen',"{absis:52.80002234, ordinat:43.30039187}",8895
'Arys',"{absis:68.80483354, ordinat:42.43687868}",39466
'Burylbaytal',"{absis:74.03025102, ordinat:44.93874147}",92
'Shu',"{absis:73.74484208, ordinat:43.59525759}",41112
'Qulan',"{absis:72.70495723, ordinat:42.92036338}",10200
'Oytal',"{absis:73.25489783, ordinat:42.91529909}",16247
'Qaratau',"{absis:70.45997799, ordinat:43.18538597}",35743
'Khromtau',"{absis:58.44996171, ordinat:50.26994061}",21614
'Arqalyq',"{absis:66.89761145, ordinat:50.24180279}",48760
'Oostanay',"{absis:63.62830196, ordinat:53.22089744}",223450
'Baykonur',"{absis:63.24134884, ordinat:45.69135703}",36175
'Balyqshy',"{absis:51.86659094, ordinat:47.06659609}",25442
'Atbasar',"{absis:68.34770382, ordinat:51.82188723}",35308
'Kokshetau',"{absis:69.41998979, ordinat:53.29998822}",126658
'Temirtau',"{absis:72.96499304, ordinat:50.06501772}",167193
'Zhezqazghan',"{absis:67.77001298, ordinat:47.77998924}",104357
'Qarqaraly',"{absis:75.46489213, ordinat:49.42490175}",4899
'Balqash',"{absis:74.95024654, ordinat:46.8532241}",80586
'Petropavlovsk',"{absis:69.22000199, ordinat:54.87999514}",214579
'Ayakoz',"{absis:80.42970536, ordinat:47.96473248}",39670
'Taldyqorghan',"{absis:78.40001013, ordinat:45.00000389}",88380
'Turkistan',"{absis:68.25489294, ordinat:43.30155458}",86743
'Shalqar',"{absis:59.6140767, ordinat:47.83629071}",27256
'Qazaly',"{absis:62.10751623, ordinat:45.7627997}",3436
'Aral',"{absis:61.66661291, ordinat:46.79997154}",30185
'Qulsary',"{absis:54.01653723, ordinat:46.98326784}",37103
'Oral',"{absis:51.33499548, ordinat:51.27111981}",204894
'Beyneu',"{absis:55.10003699, ordinat:45.18335187}",32452
'Aqtau',"{absis:51.2365002, ordinat:43.6231887}",4479
'Aqtobe',"{absis:57.16998816, ordinat:50.28001752}",260493
'Rudny',"{absis:63.1300378, ordinat:52.95269676}",104235
'Qyzylorda',"{absis:65.46498572, ordinat:44.80001609}",213259
'Atyrau',"{absis:51.92002437, ordinat:47.11269147}",170583
'Ekibastuz',"{absis:75.31993974, ordinat:51.72998069}",124669
'Pavlodar',"{absis:76.95002112, ordinat:52.29999758}",316254
'Semey',"{absis:80.2750378, ordinat:50.43499514}",302066
'Oskemen',"{absis:82.61494665, ordinat:49.99003522}",284350
'Shymkent',"{absis:69.59501786, ordinat:42.32001243}",439712
'Taraz',"{absis:71.36498734, ordinat:42.89997703}",332723
'Astana',"{absis:71.42777421, ordinat:51.1811253}",335312
'Qaraghandy',"{absis:73.11500972, ordinat:49.88497703}",378273
'Almaty',"{absis:76.91503617, ordinat:43.32498985}",1096256
'Nyeri',"{absis:36.95100363, ordinat:-0.41699699}",51084
'Mwingi',"{absis:38.07001705, ordinat:-0.929569886}",9546
'Embu',"{absis:37.45000321, ordinat:-0.519569073}",46771
'Machakos',"{absis:37.25998897, ordinat:-1.509534486}",88448
'Nanyuki',"{absis:37.06000118, ordinat:0.020397968}",34342
'Maralal',"{absis:36.68002437, ordinat:1.110460631}",20841
'Konza',"{absis:37.11999752, ordinat:-1.74962319}",2004
'Lodwar',"{absis:35.57001461, ordinat:3.130389017}",17089
'Eldama Ravine',"{absis:35.72003129, ordinat:0.050370299}",15052
'Sotik',"{absis:35.12001623, ordinat:-0.679559307}",36942
'Namanga',"{absis:36.80001705, ordinat:-2.539600811}",7664
'Naivasha',"{absis:36.42996212, ordinat:-0.709583314}",41174
'Kericho',"{absis:35.28000647, ordinat:-0.359578838}",67300
'Kitale',"{absis:34.98994665, ordinat:1.030465514}",112809
'Bungoma',"{absis:34.55999874, ordinat:0.570390237}",55962
'Kakamega',"{absis:34.7300142, ordinat:0.290407327}",63426
'Wajir',"{absis:40.04999955, ordinat:1.750369892}",40240
'Garissa',"{absis:39.67002274, ordinat:-0.439625632}",65948
'Witu',"{absis:40.43002803, ordinat:-2.379610576}",3945
'Tsavo',"{absis:38.46663367, ordinat:-2.982777894}",414
'Voi',"{absis:38.56998653, ordinat:-3.36957599}",28055
'Kilifi',"{absis:39.85001176, ordinat:-3.609613018}",63228
'Thika',"{absis:37.09002519, ordinat:-1.039589011}",93571
'Kendu Bay',"{absis:34.63999385, ordinat:-0.359578838}",91248
'Karungu',"{absis:34.14999792, ordinat:-0.849626446}",2376
'Kisii',"{absis:34.75998653, ordinat:-0.669585756}",28547
'Marsabit',"{absis:37.9799967, ordinat:2.329998595}",15910
'Moyale',"{absis:39.05000891, ordinat:3.51997764}",20540
'Nakuru',"{absis:36.06998409, ordinat:-0.279997132}",312315
'Lamu',"{absis:40.91966643, ordinat:-2.26204362}",17435
'Malindi',"{absis:40.10002234, ordinat:-3.209999167}",81160
'Kisumu',"{absis:34.75001298, ordinat:-0.090034567}",306047
'Meru',"{absis:37.64001745, ordinat:0.059982116}",47226
'Eldoret',"{absis:35.26998124, ordinat:0.520005716}",285913
'Mombasa',"{absis:39.68991817, ordinat:-4.040026022}",840834
'Nairobi',"{absis:36.81665686, ordinat:-1.283346742}",2880273
'Tarawa',"{absis:173.0175708, ordinat:1.338187506}",25668
'Prizren',"{absis:20.75009232, ordinat:42.22932029}",157574
'Pec',"{absis:20.3107393, ordinat:42.66032757}",93481
'Pristina',"{absis:21.16598425, ordinat:42.66670961}",331700
'Hawalli',"{absis:47.99999756, ordinat:29.33334002}",164212
'Al Ahmadi',"{absis:48.08377274, ordinat:29.0769448}",68763
'Al Jahra',"{absis:47.6580623, ordinat:29.33747154}",194193
'Kuwait',"{absis:47.97830115, ordinat:29.36971763}",1061532
'Tokmak',"{absis:75.28459306, ordinat:42.82987795}",87953
'Kara Balta',"{absis:73.88566036, ordinat:42.83062726}",68464
'Cholpon Ata',"{absis:77.08107255, ordinat:42.65133588}",14086
'Naryn',"{absis:75.99106156, ordinat:41.42634605}",44003
'Kok Yangak',"{absis:73.20575354, ordinat:41.03071128}",14523
'Balykchy',"{absis:76.18536495, ordinat:42.4560248}",40263
'At Bashy',"{absis:75.79680985, ordinat:41.17248557}",15413
'Jalal Abad',"{absis:73.00251013, ordinat:40.94288719}",162299
'Toktogul',"{absis:72.93719112, ordinat:41.88257143}",22725
'Tash Komur',"{absis:72.23144608, ordinat:41.34185508}",19974
'Talas',"{absis:72.24291825, ordinat:42.51837242}",28646
'Osh',"{absis:72.79001664, ordinat:40.54040529}",295638
'Karakol',"{absis:78.38182003, ordinat:42.49204327}",63411
'Bishkek',"{absis:74.58520422, ordinat:42.87307945}",820606
'Ban Houayxay',"{absis:100.4127778, ordinat:20.2775}",6347
'Louang Namtha',"{absis:101.4166986, ordinat:20.95000205}",3225
'Champasak',"{absis:105.8667036, ordinat:14.88330011}",12994
'Saravan',"{absis:106.4269987, ordinat:15.715998}",5521
'Xam Nua',"{absis:104.0333047, ordinat:20.41669802}",38992
'Phongsali',"{absis:102.0999967, ordinat:21.68330399}",6000
'Attapu',"{absis:106.8390005, ordinat:14.8079971}",4297
'Xaignabouri',"{absis:101.7500577, ordinat:19.2504645}",16200
'Pakxe',"{absis:105.8183365, ordinat:15.12206016}",95553
'Xiangkhoang',"{absis:103.3665999, ordinat:19.33368939}",5189
'Louangphrabang',"{absis:102.1416101, ordinat:19.88453432}",77260
'Thakhek',"{absis:104.8361226, ordinat:17.41119692}",51564
'Savannakhet',"{absis:104.772974, ordinat:16.53758099}",75725
'Vientiane',"{absis:102.59998, ordinat:17.96669273}",662174
'Rezekne',"{absis:27.3165649, ordinat:56.50002545}",38219
'Ventspils',"{absis:21.56058549, ordinat:57.38986778}",42764
'Jelgava',"{absis:23.71280554, ordinat:56.65270347}",64499
'Liepaga',"{absis:21.01002478, ordinat:56.50997316}",83969
'Daugavpils',"{absis:26.50999914, ordinat:55.87995994}",109969
'Riga',"{absis:24.09996537, ordinat:56.95002382}",723802
'B'abda',"{absis:35.53329652, ordinat:33.83330406}",9000
'Nabatiye et Tahta',"{absis:35.45000164, ordinat:33.38330402}",60000
'Saida',"{absis:35.36878658, ordinat:33.56302757}",173894
'Zahle',"{absis:35.90415442, ordinat:33.85011599}",61192
'Trablous',"{absis:35.8699963, ordinat:34.42000368}",361286
'Beirut',"{absis:35.50970821, ordinat:33.87197512}",1779062
'Teyateyaneng',"{absis:27.75300351, ordinat:-29.15299794}",5115
'Mohales Hoek',"{absis:27.47999751, ordinat:-30.15899991}",24992
'Moyeni',"{absis:27.71600451, ordinat:-30.41099991}",24130
'Hlotse',"{absis:28.05599764, ordinat:-28.87800298}",47675
'Butha-Buthe',"{absis:28.25000158, ordinat:-28.74999591}",16330
'Mokhotlong',"{absis:29.07800155, ordinat:-29.29100403}",8809
'Mafetang',"{absis:27.25000565, ordinat:-29.81664386}",54708
'Maseru',"{absis:27.48327307, ordinat:-29.31667438}",239839
'Barclayville',"{absis:-8.166698518, ordinat:4.799996997}",2733
'Voinjama',"{absis:-9.749996524, ordinat:8.416701115}",26594
'Bensonville',"{absis:-10.60000152, ordinat:6.433299035}",4089
'Kakata',"{absis:-10.34900054, ordinat:6.525999009}",33945
'Sanniquellie',"{absis:-8.684999462, ordinat:7.371000109}",11415
'Rivercess',"{absis:-9.577997442, ordinat:5.464998046}",2578
'Harper',"{absis:-7.716981447, ordinat:4.375377623}",25249
'Gbarnga',"{absis:-9.489999839, ordinat:7.010410582}",31856
'Zwedru',"{absis:-8.130005332, ordinat:6.070390441}",19459
'Greenville',"{absis:-9.038812908, ordinat:5.011126932}",10374
'Buchanan',"{absis:-10.05247197, ordinat:5.916084614}",37023
'Robertsport',"{absis:-11.36859318, ordinat:6.753320332}",7951
'Monrovia',"{absis:-10.80475163, ordinat:6.31055666}",913331
'Dirj',"{absis:10.45666378, ordinat:30.1679118}",931
'Nalut',"{absis:10.97001745, ordinat:31.88044293}",66418
'Zillah',"{absis:17.58336055, ordinat:28.55041363}",10
'Al Khums',"{absis:14.25999752, ordinat:32.66042116}",192502
'Tajarhi',"{absis:14.47083736, ordinat:24.3703587}",1498
'Umm al Abid',"{absis:15.03333533, ordinat:27.51701418}",299
'Az Zawiyah',"{absis:12.71998816, ordinat:32.76041506}",193061
'Gharyan',"{absis:13.01996985, ordinat:32.17037355}",116014
'Mizdah',"{absis:12.98333126, ordinat:31.43372601}",16379
'Bani Walid',"{absis:13.98998816, ordinat:31.77039797}",55871
'Al Marj',"{absis:20.82998409, ordinat:32.50045677}",127427
'Al Bayda',"{absis:21.62001339, ordinat:32.76041506}",1794
'Shahhat',"{absis:21.86216915, ordinat:32.82813702}",44188
'El Agheila',"{absis:19.20000606, ordinat:30.25702781}",100
'Maradah',"{absis:19.21664587, ordinat:29.23370526}",2364
'Qaminis',"{absis:20.01546016, ordinat:31.66063723}",5348
'As Sidr',"{absis:18.26662634, ordinat:30.67041343}",50
'Al Jaghbub',"{absis:24.51658077, ordinat:29.75039207}",1744
'Ghadamis',"{absis:9.500029662, ordinat:30.13328859}",6623
'Hun',"{absis:15.93333207, ordinat:29.11665814}",17352
'Birak',"{absis:14.28335526, ordinat:27.53331809}",42432
'Ghat',"{absis:10.17275346, ordinat:24.96474103}",22006
'Marzuq',"{absis:13.89722896, ordinat:25.90439943}",49401
'Ajdabiya',"{absis:20.21999548, ordinat:30.76999392}",139095
'Awjilah',"{absis:21.2869071, ordinat:29.10802818}",6610
'Surt',"{absis:16.59003617, ordinat:31.2099929}",110756
'Darnah',"{absis:22.63913928, ordinat:32.76481113}",103378
'Tubruq',"{absis:23.96002559, ordinat:32.07999147}",192289
'Al Jawf',"{absis:23.28998897, ordinat:24.19998151}",24132
'Tmassah',"{absis:15.80000688, ordinat:26.36664512}",350
'Misratah',"{absis:15.09999792, ordinat:32.37997316}",301160
'Zuwarah',"{absis:12.07914872, ordinat:32.93440961}",123848
'Sabha',"{absis:14.43332027, ordinat:27.0332711}",100249
'Banghazi',"{absis:20.06672318, ordinat:32.11673342}",881187
'Tripoli',"{absis:13.18001176, ordinat:32.89250002}",1209199
'Vaduz',"{absis:9.516669473, ordinat:47.13372377}",20811
'Panevežys',"{absis:24.37002641, ordinat:55.74002016}",122400
'Siauliai',"{absis:23.32502559, ordinat:55.93863853}",132057
'Klaipeda',"{absis:21.11994055, ordinat:55.72040896}",191334
'Kaunas',"{absis:23.88003048, ordinat:54.95040428}",363844
'Vilnius',"{absis:25.31663529, ordinat:54.68336631}",524697
'Diekirch',"{absis:6.166701555, ordinat:49.88330105}",6242
'Grevenmacher',"{absis:6.333300575, ordinat:49.69999811}",3958
'Luxembourg',"{absis:6.130002806, ordinat:49.61166038}",91972
'Macau',"{absis:113.5450484, ordinat:22.20299746}",568700
'Tetovo',"{absis:20.9700789, ordinat:42.00923037}",96038
'Bitola',"{absis:21.33951371, ordinat:41.03905703}",75551
'Skopje',"{absis:21.43346147, ordinat:42.00000612}",484488
'Sambava',"{absis:50.16659135, ordinat:-14.26617186}",37493
'Ambanja',"{absis:48.45000362, ordinat:-13.68289996}",26231
'Ihosy',"{absis:46.11665767, ordinat:-22.39962889}",13902
'Mandritsara',"{absis:48.81664791, ordinat:-15.83284625}",9705
'Besalampy',"{absis:44.48332068, ordinat:-16.74953449}",1022
'Marovoay',"{absis:46.63331864, ordinat:-16.09954832}",16513
'Antsohihy',"{absis:47.98336544, ordinat:-14.86608356}",15258
'Ambatondrazaka',"{absis:48.41667232, ordinat:-17.83287921}",41843
'Bekiy',"{absis:45.31660315, ordinat:-24.21615884}",4286
'Manja',"{absis:44.33325232, ordinat:-21.43291787}",1536
'Miandrivazo',"{absis:45.46661983, ordinat:-19.51618732}",11893
'Antsirabe',"{absis:47.03329423, ordinat:-19.85001707}",307921
'Antalaha',"{absis:50.28332841, ordinat:-14.88334349}",40668
'Andoany',"{absis:48.26660396, ordinat:-13.40002317}",20535
'Farafangana',"{absis:47.8332454, ordinat:-22.81660602}",14992
'Mananjary',"{absis:48.33331824, ordinat:-21.216652}",19841
'Maintirano',"{absis:44.01668249, ordinat:-18.06661172}",5925
'Toamasina',"{absis:49.40498409, ordinat:-18.18179848}",208299
'Maroantsetra',"{absis:49.73333614, ordinat:-15.43333576}",30952
'Tolanaro',"{absis:46.99004106, ordinat:-25.02680703}",16818
'Morombe',"{absis:43.36567763, ordinat:-21.73913848}",16727
'Androka',"{absis:44.07494694, ordinat:-25.02194623}",174
'Morondava',"{absis:44.28333288, ordinat:-20.28327228}",20018
'Antsiranana',"{absis:49.3115261, ordinat:-12.27650152}",76312
'Fianarantsoa',"{absis:47.08326534, ordinat:-21.43333128}",175705
'Mahajanga',"{absis:46.34501583, ordinat:-15.67001382}",145158
'Toliara',"{absis:43.68998409, ordinat:-23.35683144}",106278
'Antananarivo',"{absis:47.5166239, ordinat:-18.91663735}",1544216
'Mzimba',"{absis:33.6, ordinat:-11.9}",19308
'Machinga',"{absis:35.5166667, ordinat:-14.9666667}",1418
'Dedza',"{absis:34.3333333, ordinat:-14.3666667}",15608
'Mchinji',"{absis:32.9, ordinat:-13.8}",18305
'Ntcheu',"{absis:34.6333333, ordinat:-14.8166667}",10445
'Chiradzulu',"{absis:35.1833333, ordinat:-15.7}",1580
'Nsanje',"{absis:35.2666667, ordinat:-16.9166667}",21774
'Mwanza',"{absis:34.5166667, ordinat:-15.6166667}",11379
'Mulanje',"{absis:35.5, ordinat:-16.0333333}",16483
'Karonga',"{absis:33.93331864, ordinat:-9.932896302}",33325
'Chitipa',"{absis:33.26664099, ordinat:-9.716217022}",11118
'Nkhata Bay',"{absis:34.30001461, ordinat:-11.59961627}",16914
'Nkhotakota',"{absis:34.30001461, ordinat:-12.91628009}",42359
'Mangochi',"{absis:35.26998124, ordinat:-14.45959674}",68973
'Salima',"{absis:34.43328813, ordinat:-13.78294554}",50616
'Chiromo',"{absis:35.1332454, ordinat:-16.55001178}",25235
'Zomba',"{absis:35.31003048, ordinat:-15.39003091}",80932
'Mzuzu',"{absis:34.01998002, ordinat:-11.45998655}",110201
'Blantyre',"{absis:34.98994665, ordinat:-15.79000649}",584877
'Lilongwe',"{absis:33.78330196, ordinat:-13.98329507}",646750
'Kangar',"{absis:100.1899987, ordinat:6.433001991}",63869
'Kuala Lipis',"{absis:102.0420006, ordinat:4.18400112}",15448
'Shah Alam',"{absis:101.5499977, ordinat:3.066695996}",481654
'Teluk Intan',"{absis:101.0314453, ordinat:4.01185976}",82506
'Butterworth',"{absis:100.4000109, ordinat:5.417071146}",464621
'Sungai Petani',"{absis:100.4793343, ordinat:5.649718444}",293671
'Alor Setar',"{absis:100.3729325, ordinat:6.113307718}",276921
'Muar',"{absis:102.566597, ordinat:2.033737609}",159621
'Batu Pahat',"{absis:102.9333447, ordinat:1.850363789}",177927
'Keluang',"{absis:103.317869, ordinat:2.038310973}",163264
'Seremban',"{absis:101.9400203, ordinat:2.710492166}",336824
'Raub',"{absis:101.8423002, ordinat:3.792700011}",36772
'Chukai',"{absis:103.4478869, ordinat:4.233241596}",63535
'Kuala Terengganu',"{absis:103.12, ordinat:5.330409769}",317637
'Lahad Datu',"{absis:118.3359704, ordinat:5.046396097}",82966
'Bintulu',"{absis:113.0359838, ordinat:3.16640749}",117643
'Miri',"{absis:113.9845048, ordinat:4.399923929}",219957
'Johor Bahru',"{absis:103.7300402, ordinat:1.480024637}",838744
'Kelang',"{absis:101.5500183, ordinat:3.020369892}",917933
'Taiping',"{absis:100.7199914, ordinat:4.864960143}",227371
'Ipoh',"{absis:101.0649833, ordinat:4.599989236}",656227
'Kota Baharu',"{absis:102.2299768, ordinat:6.119973978}",392449
'Malacca',"{absis:102.2464615, ordinat:2.206414407}",645916
'Kuantan',"{absis:103.3200394, ordinat:3.829958719}",320462
'Tawau',"{absis:117.8959973, ordinat:4.270965392}",297996
'Sandakan',"{absis:118.107974, ordinat:5.842962462}",341788
'Kota Kinabalu',"{absis:116.1100081, ordinat:5.979982523}",492498
'Sibu',"{absis:111.8430334, ordinat:2.302971821}",201035
'George Town',"{absis:100.3293679, ordinat:5.413613156}",1610101
'Kuching',"{absis:110.3299991, ordinat:1.529969909}",537685
'Putrajaya',"{absis:101.701947, ordinat:2.914019795}",58982
'Kuala Lumpur',"{absis:101.6999833, ordinat:3.166665872}",1448000
'Male',"{absis:73.49994747, ordinat:4.16670819}",108310
'Goundam',"{absis:-3.666582684, ordinat:16.41699404}",6217
'Aguelhok',"{absis:0.856371214, ordinat:19.45487062}",8540
'Bourem',"{absis:-0.349989259, ordinat:16.90037539}",28743
'Kati',"{absis:-8.080008384, ordinat:12.75042198}",54908
'Banamba',"{absis:-7.449995159, ordinat:13.55039899}",18312
'Kangaba',"{absis:-8.440012249, ordinat:11.94041974}",17232
'Nioro du Sahel',"{absis:-9.589967897, ordinat:15.23042564}",14421
'Bafoulabe',"{absis:-10.82002201, ordinat:13.80038373}",26823
'Satadougou',"{absis:-11.4066012, ordinat:12.61699343}",706
'Yelimane',"{absis:-10.56662663, ordinat:15.13371319}",988
'Kita',"{absis:-9.483307741, ordinat:13.05040367}",26102
'Koutiala',"{absis:-5.469986818, ordinat:12.39041811}",102140
'Sikasso',"{absis:-5.679999839, ordinat:11.3204059}",185269
'Bougouni',"{absis:-7.48996688, ordinat:11.42042564}",30547
'Markala',"{absis:-6.069950197, ordinat:13.67036582}",46161
'Sokolo',"{absis:-6.133305503, ordinat:14.73373761}",4251
'San',"{absis:-4.900047446, ordinat:13.30041424}",33098
'Taoudenni',"{absis:-3.983359214, ordinat:22.66658673}",3019
'Araouane',"{absis:-3.529950197, ordinat:18.90002077}",4026
'Tessalit',"{absis:1.088811807, ordinat:20.20138837}",5869
'Menaka',"{absis:2.399997923, ordinat:15.91666282}",9110
'Nara',"{absis:-7.279979697, ordinat:15.18001528}",18459
'Koulikoro',"{absis:-7.549989056, ordinat:12.88330792}",13408
'Mopti',"{absis:-4.180039715, ordinat:14.48997988}",93269
'Gao',"{absis:-0.05000757, ordinat:16.26658978}",87472
'Kayes',"{absis:-11.44001001, ordinat:14.44998232}",77207
'Segou',"{absis:-6.260016115, ordinat:13.43999229}",107752
'Timbuktu',"{absis:-3.016596518, ordinat:16.7665851}",68872
'Bamako',"{absis:-8.000039105, ordinat:12.65001467}",1395640
'Djenne',"{absis:-4.549991294, ordinat:13.89999005}",27663
'Valletta',"{absis:14.51471065, ordinat:35.89973248}",187608
'Majuro',"{absis:171.3800002, ordinat:7.103004311}",22950
'Fderik',"{absis:-12.70700053, ordinat:22.67900113}",5760
'Aleg',"{absis:-13.90899556, ordinat:17.057997}",8388
'Akjoujt',"{absis:-14.39099948, ordinat:19.74699906}",370
'Zouirat',"{absis:-12.4833055, ordinat:22.73038129}",56345
'Chegga',"{absis:-5.779967897, ordinat:25.38040041}",10
'Magta Lajar',"{absis:-13.49998763, ordinat:17.00039512}",10
'Bogue',"{absis:-14.26996647, ordinat:16.59039431}",10415
'Boutilimit',"{absis:-14.70004358, ordinat:17.55038739}",14142
'Selibaby',"{absis:-12.18332381, ordinat:15.16701866}",460
'Timbedra',"{absis:-8.166618084, ordinat:16.25041506}",245
'Nema',"{absis:-7.250007366, ordinat:16.61705935}",127500
'Saint-Louis',"{absis:-16.51001062, ordinat:16.01998985}",198396
'Tidjikdja',"{absis:-11.41660059, ordinat:18.5500163}",19981
'Bir Mogrein',"{absis:-11.58330876, ordinat:25.23330345}",10
'Rosso',"{absis:-15.81266301, ordinat:16.52401593}",47203
'Kiffa',"{absis:-11.39998661, ordinat:16.61997906}",73930
'Nouadhibou',"{absis:-17.05602381, ordinat:20.90000205}",86738
'Ayoun el Atrous',"{absis:-9.616658774, ordinat:16.66659121}",1423
'Nouakchott',"{absis:-15.97534041, ordinat:18.08642702}",701772
'Atar',"{absis:-13.04998926, ordinat:20.51664044}",44265
'Curepipe',"{absis:57.51663367, ordinat:-20.31619017}",192087
'Port Louis',"{absis:57.49999385, ordinat:-20.16663857}",371953
'Vicente Guerrero',"{absis:-116.0092603, ordinat:30.76405113}",7294
'Loreto',"{absis:-111.3516635, ordinat:26.01333335}",10760
'Ciudad Constitucion',"{absis:-111.6599909, ordinat:25.04000775}",37605
'Allende',"{absis:-100.8499789, ordinat:28.32998781}",18268
'Nueva Rosita',"{absis:-101.2199821, ordinat:27.94995933}",35746
'Hidalgo del Parral',"{absis:-105.6666358, ordinat:26.93335472}",102573
'Ascension',"{absis:-107.979983, ordinat:31.10002545}",10761
'Gomez Palacio',"{absis:-103.5000238, ordinat:25.57005292}",313952
'Canatlan',"{absis:-104.7799974, ordinat:24.51998781}",7806
'Villa Union',"{absis:-106.2300381, ordinat:23.19999086}",14563
'Altata',"{absis:-107.9162153, ordinat:24.63604509}",750
'Esperanza',"{absis:-109.9299931, ordinat:27.58000775}",3836
'Magdalena',"{absis:-111.0499506, ordinat:30.61661826}",13402
'Nacozari Viejo',"{absis:-109.6499844, ordinat:30.42001528}",11872
'Villanueva',"{absis:-102.88001, ordinat:22.35001691}",9093
'Montemorelos',"{absis:-99.83998885, ordinat:25.1899986}",40167
'Sabinas Hidalgo',"{absis:-100.1799681, ordinat:26.51002138}",26122
'Cardenas',"{absis:-99.66999923, ordinat:22.00001243}",15331
'Ciudad Valles',"{absis:-99.02001306, ordinat:21.97998781}",112234
'Rio Verde',"{absis:-99.98000615, ordinat:21.92999086}",59233
'Ciudad Mante',"{absis:-98.95001734, ordinat:22.73335268}",78299
'Reynosa',"{absis:-98.30003117, ordinat:26.07999595}",458997
'Ciudad Madero',"{absis:-97.836106, ordinat:22.31890769}",165411
'Autlan',"{absis:-104.3699966, ordinat:19.77001935}",44912
'Ciudad Hidalgo',"{absis:-100.569996, ordinat:19.67997316}",59573
'Apatzingan',"{absis:-102.3500165, ordinat:19.07998395}",92616
'Santiago Ixcuintla',"{absis:-105.2200481, ordinat:21.81999758}",17077
'Juchitan',"{absis:-95.01999882, ordinat:16.42999066}",62254
'Miahuatlan',"{absis:-96.60000574, ordinat:16.32999676}",16661
'Atlixco',"{absis:-98.44999618, ordinat:18.90002077}",91866
'Acatlan',"{absis:-98.04999475, ordinat:18.19996014}",17585
'Paraiso',"{absis:-93.22997888, ordinat:18.40002545}",14167
'Balancan',"{absis:-91.52997929, ordinat:17.79995872}",7666
'Tlaxcala',"{absis:-98.2300096, ordinat:19.31999514}",296836
'Irapuato',"{absis:-101.4999909, ordinat:20.67001609}",339554
'Celaya',"{absis:-100.8000078, ordinat:20.53002464}",344799
'Chilpancingo',"{absis:-99.5000096, ordinat:17.54997398}",173818
'Iguala',"{absis:-99.53998133, ordinat:18.37000144}",110641
'Tecpan',"{absis:-100.6799893, ordinat:17.24999229}",14638
'Atoyac',"{absis:-100.4300304, ordinat:17.19999534}",19798
'Nezahualcoyotl',"{absis:-99.02998661, ordinat:19.41001548}",929681
'San Juan del Rio',"{absis:-100.0000308, ordinat:20.37998212}",132866
'Jaltipan',"{absis:-94.73999007, ordinat:17.93997601}",66998
'Orizaba',"{absis:-97.12999923, ordinat:18.85002382}",238340
'Xalapa',"{absis:-96.91998621, ordinat:19.52998232}",438667
'Nautla',"{absis:-96.78335372, ordinat:20.21658124}",2653
'San Cristobal de Las Casas',"{absis:-92.63337447, ordinat:16.74999697}",157828
'Escuintla',"{absis:-92.62998967, ordinat:15.33000612}",58313
'Motul',"{absis:-89.27998743, ordinat:21.09998985}",21181
'Tekax',"{absis:-89.27998743, ordinat:20.1999931}",20577
'Peto',"{absis:-88.91998356, ordinat:20.12997154}",12924
'Halacho',"{absis:-90.08001612, ordinat:20.47997601}",8116
'San Quintin',"{absis:-115.9499874, ordinat:30.48373232}",5433
'Punta Prieta',"{absis:-114.1665821, ordinat:28.93369773}",527
'San Felipe',"{absis:-114.8496153, ordinat:31.02411277}",18068
'Santa Rosalia',"{absis:-112.2833637, ordinat:27.31707806}",11110
'Guerrero Negro',"{absis:-114.1699669, ordinat:27.99042198}",13054
'Piedras Negras',"{absis:-100.5316521, ordinat:28.70763918}",137295
'San Pedro de las Colonias',"{absis:-102.9826911, ordinat:25.7592145}",53688
'Sierra Mojada',"{absis:-103.2871945, ordinat:27.28757082}",10
'Parras',"{absis:-102.1799494, ordinat:25.42039797}",23714
'Cuauhtemoc',"{absis:-106.8695856, ordinat:28.42574424}",84967
'Nuevo Casas Grandes',"{absis:-107.9118993, ordinat:30.41849082}",53091
'Ojinaga',"{absis:-104.41002, ordinat:29.54040489}",19804
'Villa Ahumada',"{absis:-106.5099952, ordinat:30.61044293}",8213
'Santa Barbara',"{absis:-105.8200373, ordinat:26.80044293}",8413
'Ciudad Camargo',"{absis:-105.1700511, ordinat:27.69041445}",35904
'Cuencame',"{absis:-103.6999858, ordinat:24.8704057}",5416
'Papasquiaro',"{absis:-105.3399891, ordinat:24.83040814}",11635
'Escuinapa',"{absis:-105.7999868, ordinat:22.85042564}",28248
'Guamuchil',"{absis:-108.0900021, ordinat:25.47036908}",60985
'Guasave',"{absis:-108.4699789, ordinat:25.57049217}",82654
'El Fuerte',"{absis:-108.6199956, ordinat:26.42041445}",8326
'Eldorado',"{absis:-107.3699943, ordinat:24.3304645}",15750
